Genotype ID	B11	Na23	Mg25	Al27	P31	S34	K39	Ca43	Mn55	Fe57	Co59	Ni60	Cu65	Zn66	As75	Se82	Rb85	Sr88	Mo98	Cd111
BESC-100	297.5	27.53	1927	8.8	2732	1967	9738	8633	97.34	179.63	2.71	2.37	5.5	215.57	0.145	0.79	5.6	28.29	0.21	0.71
BESC-101	273.75	47.73	2513	9.15	2316	1813	6247	10962	41.55	88.95	4.65	3.83	4.79	138.63	0.16	0.74	6.58	36.43	0.28	0.51
BESC-104	276.55	53.34	1286	8.88	2100	1499	7786	8802	36.87	54.08	2.84	3.19	6.03	105.41	0.069	0.63	4.48	29.85	0.12	0.48
BESC-105	206.89	32.36	2159	11.53	2459	1707	8218	12051	78.25	91.05	6.38	3.59	6.49	181.43	0.068	0.69	6.24	48.17	0.18	0.66
BESC-107	247.07	35.86	1880	9.63	2204	1617	6593	9618	42.52	65.2	5.18	3.41	6.68	73.76	0.071	0.62	8.19	29.48	0.16	0.58
BESC-108	319.5	36.02	1797	25.8	2269	1630	6718	6027	68.12	152.97	4.41	2.2	4.67	122.26	0.107	0.43	7.73	19.67	0.24	0.47
BESC-109	205.2	26.71	1913	12.89	2121	1392	4782	7818	22.09	83.58	1.49	4.67	6.28	138.78	0.135	0.61	4.43	29.36	0.07	0.33
BESC-112	374.51	47.05	1740	10.03	2350	1664	7346	9028	50.39	79.45	7.27	5.33	6.13	143.21	0.12	0.72	6.37	30.95	0.16	0.62
BESC-113	366.36	61.22	3130	15.48	4522	2657		17452	108.51	152.98	15.57	9.16	18.46	224.67	0.117	0.76		53.76	0.31	1.58
BESC-115	215.36	38.45	1758	16.26	2435	1895	7731	10338	59.47	97.78	6.25	6.03	7.57	248.18	0.062	0.56	4.42	36.99	0.09	0.95
BESC-117	177.51	36.1	1698	23.33	2402	1796	7651	10272	101.02	173.61	5.73	5.05	7.6	202.84	0.054	0.6	6.78	43.23	0.16	0.91
BESC-118	224.09	46.86	1818	21.43	2416	1568	8890	13261	60.16	85.04	3.16	7.7	6.61	255.34	0.062	0.57	7.02	45.77	0.13	1.26
BESC-120	295.34	51.88	1513	16.73	2307	1679	8202	9217	66.88	57.5	4.49	3.47	5.53	147.41	0.056	0.58	6.58	27.36	0.15	1.02
BESC-123	243.32	52.4	1653	6.5	2280	1473	6140	11455	30.78	126.64	1.46	1.94	6	126.18	0.108	0.55	5.38	37.64	0.21	0.35
BESC-124	227.33	30.24	1862	7.99	2270	1678	5872	9802	44.4	203.15	3.57	4.4	5.76	141.33	0.13	0.76	8.24	35.32	0.13	0.66
BESC-129	236.87	51.59	1723	9.73	2700	1784	7237	8890	43.88	50.01	7.91	3.97	7.6	221.25	0.07	0.79	5.29	31.16	0.16	0.83
BESC-13	530.47	80.87	1523	7.29	2392	1710	10416	8725	45.8	63.6	4.02	3.76	5.79	132.44	0.081	0.66	6.66	31.19	0.08	0.65
BESC-130	234.18	36.67	1446	21.35	2626	1668	9363	9511	87.7	58.1	6.8	5.89	6.95	219.32	0.063	0.77	5.71	35.4	0.31	0.7
BESC-133	202.92	31.18	1403	12.89	1947	1402	6028	7575	59.02	56.86	4.58	3.34	4.05	118.73	0.063	0.58	5.98	24.94	0.17	0.6
BESC-134	306.18	57.42	1969	25.13	2587	1744	9758	12550	105.07	81.25	10.81	8.61		237.59	0.072	0.67	5.31	46.17	0.16	1.19
BESC-135	196.05	56.9	1876	13.75	2687	1662	9786	12149	75.97	81.02	7.26	3.97	6.18	260.45	0.081	0.77	10.63	47.32	0.14	1.22
BESC-138	419.25	57.12	1565	10.35	2528	1575	7634	9317	110	59.3	4.88	3.03	5.35	177.06	0.064	0.54	4.46	32.05	0.17	1.08
BESC-14	279.78	92.89	1548	24.07	2649	1750	8128	9219	59.22	99.58	6.06		7.09	222.77	0.087	0.81	6.55	27.96	0.32	0.57
BESC-140	266.49	48.59	1903	53.36	2379	1673	6254	11224	104.14	103.75	5.45	5.37	5.68	187.85	0.063	0.5	3.14	36.57	0.24	1.2
BESC-141	237.54	46.33	1660	20.33	2191	1656	5572	7231	91.87	122.21	5.08	1.87	18.7	136.83	0.078	0.71	4.67	27.67	0.41	0.64
BESC-146	179.18	99.26	1088	77.31	2334	1433	7970	4164	59	227.29	1.66	1.54	5.99	73.64	0.172	0.56	3.4	12.71	0.14	0.29
BESC-147	234.81	24.36	1700	33.73	2661	1778	8421	10531	68.25	67.4	5.13	5.83	9.82	168.97	0.077	0.77	5.15	41.43	0.37	0.93
BESC-15	563.66	66.39	2444	14.72	3083	2292	8303	8300	76.96	94.35	4.67	3.46	6.2	173.21	0.096	1.32	5.54	28.01	0.38	0.52
BESC-152	185.33	30.67	1649	17.43	2337	1683	6394	9884	75.98	65.21	3.14	4.31	7.14	127.67	0.053	0.6	4.47	34.73	0.24	0.9
BESC-154	279.82	34.87	2096	21.25	2566	1947	6451	12482	74.94	113.2	3.09	4.97	5.71	138.27	0.064	0.58	4.7	41.1	0.2	1.06
BESC-155	190.56	32.47	1699	14.78	2582	1806	10306	8463	84.69	73.9	4.18	3.25	6.26	177.72	0.066	0.66	4.97	27.55	0.66	0.72
BESC-156	261.63	38.5	1502	5.71	2262	1576	6545	7797	52.11	56.91	2.14	1.75	6.21	198.06	0.058	0.49	4.11	24.43	0.21	0.82
BESC-161	185.1	23.57	1671	20.34	2175	1576	5742	9140	87.36	74.45	2.55	1.97	4.42	187.62	0.099	0.72	3.45	34.48	0.35	0.63
BESC-162	262.5	48.63	1706	22.32	2546	1885	8704	7903	90.3	60.52	5.02	2.27	5.35	199	0.068	0.68	3.62	29.7	0.4	0.92
BESC-163	283.99	33.73	1309	14.71	2546	1825	8301	6709	70.32	58.64	3.62	2.41	6.14	196.17	0.077	0.76	4.7	22.73	0.5	0.51
BESC-167	215.01	42.6	1796	9.92	2426	1751	6152	11493	48.71	65.19	5.44	2.72	5.49	189.14	0.088	0.55	4.93	45.76	0.27	0.64
BESC-168	402.62	42.84	1244	12.3	2540	1686	7415	7031	57.16	118.77	2.42	2.37	7.04	110.13	0.098	0.75	3.42	23.91	0.22	0.38
BESC-171	263.22	49.34	1656	6.68	2831	1815	9523	9391	97.51	87.8	7.18	4.19	7.46	143.58	0.057	0.57	6.7	29.45	0.18	1.18
BESC-172	192.45	33.61	1849	13.77	1665	1407	4640	5624	54.44	163.01	1.91	1.84	3.86	137.87	0.09	0.5	2.96	18.96	0.26	0.39
BESC-173	236.9	31.85	1398	10.03	2388	1433	6735	7991	62.53	74.8	4.06	3.29	4.5	129.91	0.073	0.71	2.97	29.82	0.1	0.69
BESC-178	201.38	31.6	971	27.03	1994	1341	5718	4910	48.91	56.29	5.65	2.59	6.44	66.6	0.044	0.56	4.16	15.57	0.37	0.3
BESC-179	410.08	45.67	1864	12.26	2361	1784	7149	9989	55.78	79.31	2.94	3.27	5.72	212.21	0.105	0.68	6.34	35.62	0.22	1.13
BESC-18	207.91	31.51	2534	12.3	2445	1697	5718	12556	60.83	115.24	3.91	4.13	5.8	145.82	0.063	0.49	5.17	43.05	0.18	0.57
BESC-180	182.27	28.88	1816	10.12	1915	1524	4142	5667	68.01	271.24	2.08	2.84	4.18	81.88	0.199	0.63	3.44	21.55	0.51	0.43
BESC-181	248.91	53.19	1534	21.16	2391	1806	6743	11016	87.76	69.72	5.71	3.57	6	159.73	0.054	0.62	3.99	41.07	0.34	0.74
BESC-182	284.15	54.62	2092	11.19	2475	1696	7184	13053	42.56	75.79	3.52	4.56	7.23	306.05	0.097	0.73	7.22	49.48	0.21	1.1
BESC-184	233.3	50.53	1020	10.53	2361	1577	7801	5136	51.63	163.62	1.54	1.46	5.27	117.19	0.115	0.51	2.58	15.44	0.2	0.33
BESC-185	228.91	34.29	2074	8.62	2062	1696	4654	11977	49.91	137.42	1.81	2.18	5	156.35	0.101	0.44	3.91	45.52	0.28	1.02
BESC-187	271.56	39.16	2385	24.99	2405	1706	4821	9854	31.14	89.48	4.26	7.3	8.8	166.42	0.072	0.62	4.03	33.27	0.42	0.42
BESC-19	186.5	34.16	1534	21.66	2151	1366	6939	6943	78.6	119.34	5.41	2.76	4.61	121.99	0.088	0.61	7	22.55	0.19	0.61
BESC-191	397.76	22.46	1301	24.29	2546	1837	9974	8450	102.95	74.17	4.92	3.37	6.73	186.85	0.077	0.67	8.34	30.29	0.48	0.86
BESC-195	291.71	39.94	1917	16.54	1924	1439	6007	6670	36.69	77.59	3.96	4.42	7.15	185.62	0.084	0.57	8.77	22.82	0.29	0.5
BESC-197	196.37	23.64	1698	14.86	2513	1901	7129	9629	105.93	157.57	1.73	2.2	4.82	158.99	0.146	0.54	6.69	36.12	0.25	0.7
BESC-198	441.93	32.88	1513	32.03	2506	2036	8936	9002	108.84	102.79	6.57	3.87	5.81	201.37	0.094	0.67	8.2	34.72	0.55	0.73
BESC-199	229.25	37.36	2127	42.23	2454	1781	6664	9266	43.19	85.87	1.31	5.91	6.75	175.77	0.176	0.61	7.95	30.9	0.23	0.61
BESC-200	277.91	33.82	1614	20.16	2197	1776	7344	9013	89.31	115.34	3.87	3.27	4.84	129.69	0.103	0.63	6.22	34.84	0.31	0.67
BESC-201	210.85	31.78	1681	30.88	2525	1682	7452	9349	61.77	99.4	4.32	7.17	9.16	168.05	0.095	0.43	6.83	30.12	0.3	0.76
BESC-202	238.91	67.88	2267	8.42	2225	1586	4791	8865	37.4	122.23	2.82	3.21	4.29	97.69	0.096	0.61	5.47	29.61	0.53	0.52
BESC-205	631.01	59.68	1667	20.65	2581	2047	8623	13548	131.5	112.65	4.43	4.57	6.79	238.96	0.091	0.78	6.85	52.23	0.22	1.05
BESC-206	230.66	60.42	1994	11.51	2281	1477	4906	8449	35.45	97.84	2.82	2.96	4.72	97.29	0.101	0.75	4.33	29.13	0.55	0.5
BESC-208	227.34	42.35	2460	15.4	2286	1587	5922	11068	39.48	103.33	2.95	3.63	6.52	159.97	0.087	0.64	5.76	42.64	0.18	0.72
BESC-209	477.44	50.45	1956	9.97	1768	1598	4681	8810	57.67	49.19	3.5	3.81	4.63	100.82	0.092	0.72	4.2	34.26	0.32	1
BESC-211	237.81	39.35	1505	11.26	2347	1893	7853	7413	56.58	126.72	2.12	1.96	6.67	189.19	0.126	0.69	5.41	25.5	0.19	0.5
BESC-213	260.1	89.31	1897	11.98	2464	1482	7500	4359	38.5	87.3	4.06	5	5.69	93.3	0.195	0.75	7.47	13.94	0.56	0.4
BESC-216	297.04	48.97	2015	35.25	2495	1733	6145	13531	71.8	131.72	2.61	9.07	5.26	190.59	0.099	0.68	4.15	47.94	0.39	1.37
BESC-219	322.28	38.53	2439	10.84	2635	2016	7833	13716	81.22	77.88	4.6	3.26	5.58	115.22	0.083	0.59	7.28	49.26	0.23	1.1
BESC-22	240.24	83.1	2024	30.7	2724	1351	6296	7278	38.52	158.96	2.37	2.58	6.21	71.13	0.109	0.59	4.79	24.19	0.16	0.58
BESC-220	250.84	54.03	1896	10.27	2352	1640	5763	8467	48.4	98.89	2.72	2.86	5.67	102.32	0.105	0.6	7.59	31.41	0.42	0.84
BESC-222	255.94	46.64	1576	16.78	2257	1694	5566	5938	94.52	131.99	4.88	2.39	4.64	138.79	0.085	0.59	5.13	21.76	0.41	0.62
BESC-226	227.96	45.98	1661	7.61	2408	1834	7014	13987	57.16	76.17	3.49	2.82	6.64	215.54	0.109	0.7	7.11	49.73	0.21	1.29
BESC-228	276.71	46.65	1855	15.87	2570	2070	8541	8998	132.37	176.05	3.15	3.01	7.24	238.21	0.215	0.67	7.21	35.1	0.41	0.79
BESC-230	210.12	21.99	1452	8.53	2461	1768	7148	7051	59.45	108.79	4.05	2.89	5.16	102.39	0.082	0.6	9.35	22.49	0.21	0.6
BESC-231	241.47	32.16	1698	20.84	2425	1890	7537	9689	95.83	62.08	6.67	2.82	6.38	183.32	0.053	0.77	3.51	36.48	0.37	0.96
BESC-232	217.08	55.75	1349	42.94	2537	1859	8248	11085	97.22	65.24	6.08	4.21	5.67	143.8	0.047	0.56	4.54	40.43	0.57	0.74
BESC-233	203.61	34.29	1853	15.39	2487	2058	7168	9291	106.98	157.61	2.96	1.43	5.7	149.59	0.134	0.67	4.95	33.03	0.38	0.71
BESC-234	219.31	45.61	1591	8.91	2248	1681	7080	9844	53.96	93.08	2.01	2.33	7.5	158.27	0.12	0.61	5.69	34.44	0.07	1.06
BESC-239	271.16	29.29	3269	11.76	2784	2133	8108	19528	91.8	124.54	5.44	3.4	13.49	246.34	0.091	0.6	5.15	67.58	0.28	1.69
BESC-24	255.28	40.23	1355	6.52	2459	1641	9559	9120	52.23	102.46	3.98	2.55	5.43	166.46	0.059	0.75	4.98	31.66	0.2	0.63
BESC-241	214.35	28.31	1431	21.26	2468	1909	7708	11572	82.85	73.13	5.1	3.52	7.57	168.5	0.068	0.72	4.49	44.13	0.28	0.84
BESC-243	272.69	33.39	1596	13.68	2505	1870	8257	10992	97.89	67.96	3.19	1.5	5.37	176.66	0.053	0.53	5.01	43.46	0.45	1.3
BESC-246	234.78	38.82	1923	12.66	2353	1811	5762	11379	45.39	87.55	1.97	1.93	5.73	160.66	0.067	0.78	3.55	40.63	0.29	0.59
BESC-247	229.93	29.88	769	16.06	1838	1509	7602	3992	46.21	43.85	4.91	2.93	4.58	55.7	0.037	0.63	4.23	11.17	0.26	0.27
BESC-248	257.86	49.18	1342	33.38	2246	1646	8976	8271	77.68	71.66	4.16	2.62	6.2	105.39	0.049	0.53	7.15	33.34	0.21	0.99
BESC-249	203.32	24.7	897	17.77	2245	1659	7067	7144	109.5	70.76	2.86	1.37	4.01	178.3	0.069	0.66	3.5	24.69	0.48	0.8
BESC-25	444.92	25.6	1739	7.16	2076	1672	5108	10149	45.17	99.29	2.58	2.1	3.72	121.45	0.093	0.82	2.17	40.34	0.17	0.38
BESC-251	292.56	39.66	2281	13.71	3339	2310	11707	12320	175.04	126.41	3.93	2.73	8.74	198.07	0.181	0.93	6.53	44.94	0.34	1.28
BESC-255	228.75	32.07	1266	11.23	2351	1507	6239	7068	53.05	87.27	3.49	2.64	4.69	117.74	0.061	0.56	3.84	21.03	0.21	0.58
BESC-256	244.58	28.93	1860	8.3	2639	1628	6327	8229	50.68	86.12	4.81	6.35	7.26	159.63	0.071	0.55	4.9	26.33	0.31	0.66
BESC-257	186.71	39.29	1135	14.36	2274	1666	6204	8409	88.57	57.23	4.69	1.77	4.95	136.46	0.044	0.47	3.14	29.99	0.55	0.57
BESC-258	270.1	27.24	1903	31.47	2371	1680	6931	10603	116.52	120.97	4.55	2.57	6.14	177.39	0.078	0.61	4.57	41.07	0.35	0.62
BESC-259	524.36	42.64	1950	55.02	2807	2019	10386	10141	102.5	103.19	8.29	4.95	7	187.76	0.091	0.82	8.5	34.22	0.45	1.04
BESC-26	229.7	53.02	2106	19.16	2760	1999	9574	11216	105.94	64.13	11.51	4.91	10.02	250.51	0.06	0.63	6.45	38	0.42	0.89
BESC-260	269.54	34.06	1560	7.25	2708	1885	7703	7660	63.77	193.75	3.14	3.25	8.86	176.85	0.157	0.6	5.63	23.03	0.21	0.41
BESC-261	175.27	21.67	1672	20.07	2324	1649	5377	8556	37.95	190.36	2.78	5.15	6.47	149.78	0.15	0.6	5.54	31.48	0.24	0.43
BESC-265	400.23	26.66	1866	23.64	2477	1638	7636	9591	93.07	86.67	5.13	3.72	5.49	174.06	0.067	0.62	6.5	38.3	0.35	0.82
BESC-269	431.46	32.86	1349	31.43	2845	1920	7870	7222	113.6	85.96	7.19	4.17	7.44	248.5	0.089	0.76	5.77	22.94	0.64	0.65
BESC-27	199.49	54.76	1887	20.76	2490	1739	7199	10608	100.56	77.04	9.04	5.78	6.54	138.23	0.062	0.76	4.72	36.84	0.53	0.84
BESC-274	241.37	29.71	2268	9.39	2442	1975	4134	11735	52.22	95.96	6.26	3.42	4.86	144.51	0.102	0.72	4.85	46.87	0.42	0.64
BESC-275	253.64	41.23	1768	27.12	2803	1739	7850	11555	89.59	65.32	9.04	5.39	7.76	173.47	0.067	0.79	4.29	43.13	0.36	1
BESC-276	182.14	39.45	1465	23.25	2080	1506	6669	6489	65.68	151.38	3.98	2.57	5.03	153.98	0.108	0.57	5.1	23.74	0.39	0.47
BESC-277	440.4	47.89	1094	19.56	2433	2074	9698	10718	88.54	101.3	5.83	4.21	7.5	204.18	0.095	0.58	7.85	38.9	0.62	0.81
BESC-278	243.82	31.92	1774	15.67	2506	1714	7488	10242	66.81	70.97	5.25	5.3	13.14	115.39	0.072	0.7	6.68	36.26	0.28	0.74
BESC-280	241.78	40.79	1881	9.45	2521	1698	6275	10392	56.55	77.89	3.84	3.01	15.07	92.77	0.074	0.68	5.57	37.97	0.32	0.44
BESC-281	375.36	31.37	2293	12.64	2363	1613	4520	10310	55.34	116.27	5.63	3.72	6.15	113.39	0.118	0.78	3.97	38.37	0.34	0.46
BESC-284	257.99	31.13	2206	16.36	2991	1848	6662	11067	65.32	144.8	4.17	2.86	5.46	114.66	0.115	0.72	6.64	36.56	0.27	0.6
BESC-285	171.92	26.31	1873	18.64	2192	1708	5222	9510	59.2	93.18	4.84	4.84	5.33	126.36	0.071	0.66	5.74	33.37	0.39	0.48
BESC-287	245.12	33.61	2000	15.04	2232	1600	6021	9549	104.27	200.41	2.9	1.52	4.22	110.31	0.133	0.48	6.31	33.99	0.36	0.38
BESC-288	219.36	24.79	1305	12.34	2410	1528	7291	4517	52.88	158.17	1.94	2.03	4.92	104.9	0.142	0.58	6.3	14.89	0.24	0.25
BESC-289	200.88	42.24	1498	10.26	2631	1700	6141	8637	38.79	130.78	2.89	3.09	6.04	139.71	0.1	0.57	4.86	30	0.23	0.45
BESC-290	340.9	70.43	1377	13.03	2170	1641	6492	8101	37.53	67.61	3.52	2.48	6.32	123.1	0.07	0.64	4.55	29.28	0.37	0.49
BESC-291	234.64	80.72	1561	14.2	2877	1744	7632	8231	61.89	152.62	3.55	2.38	6.31	149.76	0.111	0.6	4.85	25.86	0.16	0.57
BESC-292	190.44	57.7	1725	34.46	1975	1493	4030	9172	33.03	93.73	2.01	4.32	3.32	132.4	0.098	0.62	2.76	31.98	0.3	0.52
BESC-293	234.18	48.34	2173	13.07	2475	1658	5753	12091	48.92	83.11	3.69	4.28	5.82	149.04	0.113	0.52	5.37	44.24	0.25	0.69
BESC-294	220.87	31.47	1355	12.46	2434	1521	8693	7811	62.41	60.24	4.08	3.27	4.17	173.6	0.059	0.44	5.62	25.48	0.47	0.58
BESC-295	208.48	33.17	2175	18.22	2548	1718	7109	12216	103.85	127.09	2.04	2.73	5.15	155.36	0.079	0.66	5.1	48.1	0.34	0.68
BESC-296	222.68	36.81	2343	12.08	3324	2311	8533	13082	113.9	107.46	7.27	5.22	5.38	152.59	0.091	0.87	6.58	45.03	0.22	1.49
BESC-297	165.79	25.56	1557	165.66	2649	1801	7777	12385	127.23	72.05	3.29	1.73	5.29	204.71	0.085	0.65	7.65	44.05	0.45	1.03
BESC-30	252.21	57.31	1490	10.73	2505	1553	6036	9340	43.03	113.06	3.13	2.87	7.42	180.78	0.087	0.52	4.06	28.63	0.14	0.62
BESC-300	234.85	37.44	1062	16.48	2516	1856	7627	7607	91.33	61.79	8.6	3.31	6.35	161.57	0.054	0.79	5.7	24.44	0.31	0.68
BESC-302	195.19	29.52	2089	29.4	2071	1582	5515	8884	43.33	80.32	1.91	1.87	5.23	217.93	0.135	0.52	2.82	32.14	0.25	0.69
BESC-303	431.54	37.72	1522	19.88	2797	1689	8126	6998	75.4	120.72	3.43	2.6	4.78	246.2	0.112	0.72	5.22	22.16	0.21	0.55
BESC-305	212.78	43.84	1594	12.5	2364	1659	6275	9347	59.63	87.6	2.1	2.34	4.72	147.34	0.066	0.67	4.4	31.95	0.13	0.49
BESC-306	187.96	33.93	1998	15.95	2390	1660	5575	9185	100.13	165.71	3.07	9.92	8.2	227.31	0.143	0.64	3.77	31.7	0.39	0.79
BESC-307	299.27	46.28	2331	11.87	2506	1608	5603	13634	49.36	94.75	2.21	5.07	4.53	87.14	0.079	0.59	4.03	48.51	0.3	0.76
BESC-308	199.52	24.43	2141	17.64	2317	1840	6138	8768	131.46	182.02	4.12	2.34	8.45	164.54	0.108	0.57	6.77	31.35	0.38	0.67
BESC-311	232.14	43.38	1616	33.19	2412	1561	7607	8217	59.79	65.32	4.39	9.59	7.17	144.79	0.058	0.6	5.84	26.53	0.33	0.67
BESC-313	221.33	37.37	1859	13.47	2082	1454	7577	9683	52.09	55.64	4.09	3.09	3.83	87.44	0.056	0.54	6.21	35.15	0.4	0.53
BESC-315	229.53	36.39	1241	10.77	1842	1345	4955	4319	50.1	167.35	1.58	1.18	4.06	49.53	0.214	0.6	3.5	16.81	0.13	0.26
BESC-316	218.43	58.07	1406	12.27	2120	1297	5343	4223	35.05	84.48	1.41	1.52	4.68	77.51	0.136	0.44	2.74	13.76	0.21	0.3
BESC-317	206.16	34.4	1365	12.4	2340	1692	7050	10795	91.92	75.95	4.44	2.53	10.81	207.75	0.081	0.61	4.37	42.25	0.32	0.93
BESC-318	191.08	52.68	1208	8.07	2311	1551	7222	7542	41.79	61.7	7.34	4.4	5.52	145.14	0.089	0.74	8.93	25.62	0.18	0.51
BESC-321	230.21	37.25	1704	12.26	2197	1453	6367	9941	49.24	104.12	3.95	3.31	4.15	146.09	0.074	0.58	4.86	36.57	0.28	0.73
BESC-322	246.12	33.75	1910	9.34	2416	1503	5261	9415	47.03	76.47	3.23	2.52	8.45	160	0.091	0.77	4.24	31.12	0.16	0.94
BESC-324	232.49	25.24	1599	15.58	2832	1725	7070	8752	60.39	116.06	4.23	2.68	5.57	127.7	0.079	0.61	4.57	29.35	0.4	0.61
BESC-327	209.49	32.26	2383	30.6	2259	1616	5323	12876	55.85	77.65	2.56	4.21	5.03	92.08	0.072	0.54	3.68	48.07	0.29	0.64
BESC-329	535.86	60.83	1602	26.58	3017	2009	10736	11497	136.62	76.82	6.34	3.74	7.52	234.54	0.081	0.63	9.03	44.26	0.67	1.33
BESC-330	189.33	34.01	1257	14.45	2059	1565	6781	3472	51.14	159.1	1.58	1.29	4.61	47.43	0.149	0.59	4.2	11.65	0.2	0.23
BESC-331	227.37	41.21	1431	13.71	2444	1652	7083	8705	84.11	52.57	5.77	2.96	5.55	99.6	0.057	0.67	6.92	26.6	0.15	1.23
BESC-332	282.79	20.16	2010	15.51	2255	1782	6937	9226	126.7	213.96	4.35	2.73	4.2	172.28	0.117	0.75	5.94	32.23	0.32	0.65
BESC-333	400.73	27.8	1415	21.39	2566	1573	10038	6941	77.92	90.94	5.05	3.24	7.12	180.01	0.081	0.62	7.53	23.73	0.4	0.62
BESC-335	292.42	36.76	1732	13.98	2446	1552	10448	6609	49.73	135.79	3.39	2.72	4.22	128.89	0.217	0.54	7.35	20.88	0.49	0.69
BESC-337	214.64	60.05	1758	24.58	2538	1828	8240	9811	105.65	59.21	5.94	3.73	6.36	221.16	0.063	0.7	5.39	38.25	0.42	1.01
BESC-342	238.27	27.12	2062	22.21	2580	1777	8718	10615	86.74	101.03	4.78	3.88	6.88	219.01	0.087	0.59	8.32	40.91	0.43	0.77
BESC-345	278.27	38.22	1866	34.82	2859	1951	9835	13543	114.58	76.94	7.32	3.49	5.61	205.59	0.067	0.67	5.57	56.17	0.37	0.87
BESC-346	440.84	37.01	1402	24.84	2699	1779	8606	9176	146.01	108.74	7.04	4.24	7.23	156.06	0.079	0.52	6.79	32.29	0.62	0.89
BESC-347	254.16	38.01	1499	28.51	2164	1522	7130	9100	37.88	89.84	4.07	3.15		188.85	0.13	0.5	9.22	32.28	0.29	0.74
BESC-349	526.55	48.57	1672	55.14	2789	1908	10408	9855	101.56	66.68	4.91	7.45	9.36	174.29	0.082	0.5	7.02	35.98	0.53	0.61
BESC-35	406.7	51.24	1910	13.05	2500	1652	7652	8477	72.57	127.37	4.38	3.15	5.84	106.13	0.102	0.63	6.36	30.04	0.21	0.56
BESC-351	250.49	52.63	2032	15.97	2448	1940	6957	14832	71.55	67.24	5.57	3.76	8.76	156.1	0.065	0.55	3.93	57.71	0.21	1.04
BESC-352	272.82	34.91	1434	17.24	2645	1872	9311	12809	111.29	129.83	4.43		6.38	146.42	0.11	0.77	8.11	47.94	0.32	0.91
BESC-353	487.99	48.65	1584	17.9	2829	1916	11319	10831	82.94	91.12	4.01	3.2	6.29	164.41	0.107	0.63	8.57	39.28	0.42	0.71
BESC-358	214.71	40.75	1423	10.89	2384	1465	6648	8078	38.99	73.98	2.13	3.05	7.28	144.91	0.072	0.66	4.97	26.42	0.23	0.41
BESC-359	196.53	31.44	2178	14.38	2795	1887	9083	13422	71.18	102.83	3.94	4.77	7.77	211.91	0.069	0.53	5.81	42.14	0.25	0.68
BESC-36	231.49	39.1	1654	19.59	2256	1506	7506	6321	109.27	159.47	5.54	2.19	5.89	151.69	0.133	0.57	4.67	21.88	0.45	0.61
BESC-360	210.59	29.93	1675	16.38	2301	1760	6759	10222	77.93	89.98	3.11	2.42	5.44	139.93	0.09	0.69	3.73	39.08	0.41	0.54
BESC-361	251.32	26.46	1668	19.84	2503	1596	7016	8549	49.94	80.89	2.91	2.42	6.41	94.01	0.069	0.48	4.95	27.25	0.28	0.46
BESC-362	186.86	23.84	1683	21.01	2231	1716	7192	9685	95.95	70.55	4.22	2.36	5.17	183.55	0.091	0.48	6.72	38.9	0.51	0.72
BESC-364	303.33	70.08	1886	7.79	2805	1833	9280	10168	66.17	107.18	5.66	3.52	7.08	233.56	0.103	0.66	8.38	31.22	0.38	1.41
BESC-365	193.8	42.49	1350	18.03	2092	1412	6094	7441	66.08	168.53	2.67	1.39	4.43	108.07	0.096	0.66	4.06	26.76	0.51	0.21
BESC-368	156.19	25.33	1588	8.83	1657	1197	4007	5200	61.81	105.81	2.64	1.42	3.45	67.57	0.077	0.58	5.51	17.97	0.25	0.32
BESC-369	220.13	36.13	2002	19.5	2549	1738	9316	8966	101.78	82.35	3.49	2.23	5.86	177.21	0.104	0.51	6	32.51	0.78	0.63
BESC-37	209.41	39.18	1691	9.21	2122	1454	6042	4616	55.41	103.62	1.71	1.27	3.83	102.43	0.122	0.59	3.55	14.01	0.26	0.34
BESC-371	231.96	30.41	2012	13.36	2337	1733	6033	7431	63.59	75.41	3.39	3.38	4.85	152.07	0.087	0.67	7.63	26.44	0.22	0.66
BESC-372	389.03	43.84	1597	29.18	2264	1516	7273	8250	97.3	84.27	5.55	3.19	3.7	93.94	0.075	0.55	7.28	33.95	0.34	0.92
BESC-375	332.82	33.66	2395	23.86	2770	2278	6818	12506	105.4	95.74	4.96	2.61	6.21	162.13	0.066	0.76	4.21	46.17	0.23	1.14
BESC-376	208.83	26.13	1749	13.8	2502	1643	6501	7585	83.01	144.37	3.59	2.16	4.34	147.37	0.115	0.54	5.68	23.8	0.24	0.56
BESC-377	229.49	35.48	1521	10.12	2150	1714	5862	7171	75.96	118.96	2.48	1.87	4.33	138.81	0.102	0.54	5.28	23.68	0.39	0.43
BESC-378	216.58	42.68	1497	36.11	2844	1982	8453	10416	110.87	62.48	6.4	3.59	9.01	175.01	0.055	0.62	4.46	39.75	0.56	0.91
BESC-379	186.15	29.07	2065	15.38	2467	1757	5898	11679	44.96	99.99	2.58	4.83	6.34	202.24	0.104	0.66	7.02	38.88	0.27	0.75
BESC-38	510.99	49.72	1679	12.34	2318	1660	9058	9720	60.56	117.98	3.79	4.33	6.91	160.57	0.109	0.71	4.67	35.36	0.36	0.88
BESC-380	229.91	45.54	1346	13.05	2352	1601	9767	8087	65.32	159.07	2.45	2.74	5.53	118.41	0.121	0.52	4.77	27.82	0.34	0.79
BESC-381	235.22	27.36	1769	128.36	2048	1497	5411	7829	71.33	191.3	2.46	1.79	3.09	93.43	0.122	0.57	6.7	27.81	0.45	0.3
